Price,CPU Name,CPU Achitecture,CPU Core,CPU Thread,CPU Cache,CPU Base Clock,CPU Max Clock,CPU Intel,Base Power,Max Power,CPU Gen,RAM,Memory Type,Max DDR Support,Storage,Storage Type,GPU Name,GPU VRAM,GPU Onboard,GPU AMD,GPU NVIDIA,Display Type,Display Size,Display Frequency,OS,Warrant,Display Width,Display Height
38990000,165H,7,16.0,22.0,24,0.9,5.0,1,28,115,7,32,5,5.0,512,1,4060,8.0,0,0,1,1,16.0,165,11,12.0,2560,1600
18990000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
19990000,i5-12500H,7,12.0,16.0,18,4.5,4.5,1,45,95,5,16,4,5.0,512,1,,0.0,1,0,0,0,14.0,90,11,24.0,2880,1800
17790000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,4,5.0,512,1,,0.0,1,0,0,0,15.0,120,11,12.0,1920,1080
11990000,Ryzen 7 5700U,7,8.0,16.0,12,1.8,4.3,0,10,25,7,8,4,4.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
18950000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,8,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
87990000,i9-13950HX,7,24.0,32.0,36,5.5,5.5,1,55,157,9,64,5,5.0,2048,1,4070,12.0,0,0,1,1,16.0,120,11,24.0,2560,1600
27490000,i7-1250U,7,10.0,12.0,12,4.7,4.7,1,9,29,7,16,4,5.0,512,1,,0.0,1,0,0,0,13.0,60,11,12.0,2880,1800
18990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,8,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,12.0,1920,1080
63990000,i7-12700H,7,14.0,20.0,24,4.7,4.7,1,45,115,7,64,5,5.0,1024,1,3070,8.0,0,0,1,1,17.0,240,11,24.0,2560,1440
18490000,i5-13420H,7,8.0,12.0,12,4.6,4.6,1,45,95,5,32,4,5.0,512,1,,0.0,1,0,0,1,15.0,144,11,12.0,1920,1080
34990000,i5-12500H,7,12.0,16.0,18,4.5,4.5,1,45,95,5,16,5,5.0,1024,1,,0.0,1,0,0,0,14.0,90,11,24.0,2880,1800
31490000,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,45,115,7,16,4,5.0,512,1,,0.0,1,0,0,1,15.0,60,11,12.0,1920,1080
47990000,i7-1370P,7,14.0,20.0,24,5.2,5.2,1,28,64,7,32,5,5.0,1024,1,,0.0,1,0,0,1,14.0,60,11,36.0,1920,1080
16890000,i5-11260H,10,6.0,12.0,12,2.1,4.4,1,35,45,5,32,4,4.0,512,1,,0.0,1,0,0,0,15.0,144,11,24.0,1920,1080
26790000,125H,7,14.0,18.0,18,0.7,4.5,1,28,115,5,16,5,5.0,512,1,,0.0,1,0,0,0,14.0,120,11,24.0,2880,1800
28390000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,36.0,2240,1400
11390000,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,15,55,3,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,24.0,1920,1080
25990000,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,28,64,7,64,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,24.0,1920,1080
12390000,i3-1305U,7,5.0,6.0,10,4.5,4.5,1,15,55,3,8,4,5.0,512,1,,0.0,1,0,0,0,15.0,120,11,12.0,1920,1080
25900000,i7-12700H,7,14.0,20.0,24,4.7,4.7,1,45,115,7,32,4,5.0,512,1,540,4.0,0,1,0,1,15.0,144,11,12.0,1920,1080
25490000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,4,5.0,512,1,630,4.0,0,1,0,1,13.0,60,11,12.0,1920,1080
65890000,i9-12900,7,16.0,24.0,30,1.8,5.0,1,65,202,9,64,5,5.0,2048,1,3080,12.0,0,0,1,1,15.0,240,11,24.0,2560,1440
14990000,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,45,95,5,16,5,5.0,1024,1,,0.0,1,0,0,1,15.0,60,11,24.0,1920,1080
32990000,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,15,55,7,16,5,5.0,512,1,,0.0,1,0,0,0,13.0,60,11,24.0,2880,1800
25990000,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,28,64,7,64,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,24.0,1920,1080
52990000,i7-13700,7,16.0,24.0,30,1.5,5.1,1,65,219,7,64,5,5.0,2048,1,4060,8.0,0,0,1,1,16.0,240,11,24.0,2560,1600
23490000,i7-1280P,7,14.0,20.0,24,4.8,4.8,1,28,64,7,16,5,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,24.0,1920,1200
27990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,10,36.0,1920,1080
23990000,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,28,64,5,16,5,5.0,256,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1200
19790000,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,28,64,5,32,4,5.0,512,1,,0.0,1,0,0,1,16.0,60,10,24.0,1920,1200
22490000,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,15,55,7,8,4,5.0,512,1,,0.0,1,0,0,1,14.0,60,11,12.0,1920,1080
27990000,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,15,55,5,16,5,5.0,512,1,,0.0,1,0,0,1,13.0,60,10,36.0,1920,1200
