Achitecture,Base Clock,Base Power,Gen,IGPU Frequency,Launch Date,Link,Max Boost Clock,Max Power,Memory Channels,Memory Type,Name,Series,Total Cache,Total Cores,Total Threads
14,3.2,65,5,0,6/29/2017,https://www.amd.com/en/products/specifications/processors.html,3.6,65,2.0,4.0,Ryzen 5 PRO 1600,Ryzen PRO 1000 Series,19,6.0,12.0
14,3.5,65,5,0,6/29/2017,https://www.amd.com/en/products/specifications/processors.html,3.7,65,2.0,4.0,Ryzen 5 PRO 1500,Ryzen PRO 1000 Series,18,4.0,8.0
14,3.5,65,3,0,6/29/2017,https://www.amd.com/en/products/specifications/processors.html,3.7,65,2.0,4.0,Ryzen 3 PRO 1300,Ryzen PRO 1000 Series,10,4.0,4.0
14,3.1,65,3,0,6/29/2017,https://www.amd.com/en/products/specifications/processors.html,3.4,65,2.0,4.0,Ryzen 3 PRO 1200,Ryzen PRO 1000 Series,10,4.0,4.0
14,3.6,95,7,0,3/2/2017,https://www.amd.com/en/products/specifications/processors.html,4.0,95,2.0,4.0,Ryzen 7 1800X,Ryzen 1000 Series,20,8.0,16.0
14,3.4,95,7,0,3/2/2017,https://www.amd.com/en/products/specifications/processors.html,3.8,95,2.0,4.0,Ryzen 7 1700X,Ryzen 1000 Series,20,8.0,16.0
14,3.0,65,7,0,3/2/2017,https://www.amd.com/en/products/specifications/processors.html,3.7,65,2.0,4.0,Ryzen 7 1700 Processor,Ryzen 1000 Series,20,8.0,16.0
14,3.6,95,5,0,4/11/2017,https://www.amd.com/en/products/specifications/processors.html,4.0,95,2.0,4.0,Ryzen 5 1600X,Ryzen 1000 Series,19,6.0,12.0
12,3.2,65,5,0,,https://www.amd.com/en/products/specifications/processors.html,3.6,65,2.0,4.0,Ryzen 5 1600 (AF),Ryzen 1000 Series,19,6.0,12.0
14,3.2,65,5,0,4/11/2017,https://www.amd.com/en/products/specifications/processors.html,3.6,65,2.0,4.0,Ryzen 5 1600,Ryzen 1000 Series,19,6.0,12.0
14,3.5,65,5,0,4/11/2017,https://www.amd.com/en/products/specifications/processors.html,3.7,65,2.0,4.0,Ryzen 5 1500X,Ryzen 1000 Series,18,4.0,8.0
14,3.2,65,5,0,4/11/2017,https://www.amd.com/en/products/specifications/processors.html,3.4,65,2.0,4.0,Ryzen 5 1400,Ryzen 1000 Series,10,4.0,8.0
14,3.5,65,3,0,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,3.7,65,2.0,4.0,Ryzen 3 1300X,Ryzen 1000 Series,10,4.0,4.0
14,3.1,65,3,0,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,3.4,65,2.0,4.0,Ryzen 3 1200,Ryzen 1000 Series,10,4.0,4.0
14,1.2,6,3020,1000,1/6/2020,https://www.amd.com/en/products/specifications/processors.html,2.6,6,2.0,4.0,3020e,AMD 3000 Series,5,2.0,2.0
14,1.2,6,3015,600,7/6/2020,https://www.amd.com/en/products/specifications/processors.html,2.3,6,1.0,4.0,3015e,AMD 3000 Series,5,2.0,4.0
14,1.2,6,3015,600,4/29/2021,https://www.amd.com/en/products/specifications/processors.html,2.3,6,1.0,4.0,3015Ce,AMD 3000 Series,5,2.0,4.0
32,4.7,220,9590,0,,https://www.amd.com/en/products/specifications/processors.html,5.0,220,,3.0,FX-9590,FX 8-Core Black Edition Processors,16,8.0,8.0
32,4.4,220,9370,0,,https://www.amd.com/en/products/specifications/processors.html,4.7,220,,3.0,FX-9370,FX 8-Core Black Edition Processors,16,8.0,8.0
32,3.3,95,8370,0,,https://www.amd.com/en/products/specifications/processors.html,4.3,95,,3.0,FX-8370E,FX 8-Core Black Edition Processors,16,8.0,8.0
32,4.0,125,8370,0,,https://www.amd.com/en/products/specifications/processors.html,4.3,125,2.0,3.0,FX-8370 with Wraith cooler,FX 8-Core Black Edition Processors,16,8.0,8.0
32,4.0,125,8370,0,,https://www.amd.com/en/products/specifications/processors.html,4.3,125,,3.0,FX-8370,FX 8-Core Black Edition Processors,16,8.0,8.0
32,4.0,125,8350,0,,https://www.amd.com/en/products/specifications/processors.html,4.2,125,,3.0,FX-8350 with Wraith cooler,FX 8-Core Black Edition Processors,16,8.0,8.0
32,4.0,125,8350,0,,https://www.amd.com/en/products/specifications/processors.html,4.2,125,,3.0,FX-8350,FX 8-Core Black Edition Processors,16,8.0,8.0
32,3.2,95,8320,0,,https://www.amd.com/en/products/specifications/processors.html,4.0,95,,3.0,FX-8320E,FX 8-Core Black Edition Processors,16,8.0,8.0
32,3.5,125,8320,0,,https://www.amd.com/en/products/specifications/processors.html,4.0,125,,3.0,FX-8320,FX 8-Core Black Edition Processors,16,8.0,8.0
32,3.4,95,8310,0,,https://www.amd.com/en/products/specifications/processors.html,4.3,95,,,FX-8310,FX 8-Core Black Edition Processors,8,8.0,8.0
32,3.3,95,8300,0,,https://www.amd.com/en/products/specifications/processors.html,4.2,95,,3.0,FX-8300,FX 8-Core Black Edition Processors,16,8.0,8.0
32,3.6,125,8150,0,,https://www.amd.com/en/products/specifications/processors.html,4.2,125,,3.0,FX-8150,FX 8-Core Black Edition Processors,16,8.0,8.0
32,3.1,125,8120,0,,https://www.amd.com/en/products/specifications/processors.html,4.0,125,,,FX-8120,FX 8-Core Black Edition Processors,16,8.0,8.0
32,3.9,125,6350,0,,https://www.amd.com/en/products/specifications/processors.html,4.2,125,,3.0,FX-6350 with Wraith cooler,FX 6-Core Black Edition Processors,14,6.0,6.0
32,3.9,125,6350,0,,https://www.amd.com/en/products/specifications/processors.html,4.2,125,,3.0,FX-6350,FX 6-Core Black Edition Processors,14,6.0,6.0
32,3.5,95,6300,0,,https://www.amd.com/en/products/specifications/processors.html,3.8,95,,3.0,FX-6300,FX 6-Core Black Edition Processors,14,6.0,6.0
32,3.8,125,6200,0,,https://www.amd.com/en/products/specifications/processors.html,4.1,125,,3.0,FX-6200,FX 6-Core Black Edition Processors,14,6.0,6.0
32,3.3,95,6100,0,,https://www.amd.com/en/products/specifications/processors.html,3.9,95,,3.0,FX 6100,FX 6-Core Black Edition Processors,14,6.0,6.0
32,4.2,125,4350,0,,https://www.amd.com/en/products/specifications/processors.html,4.3,125,,3.0,FX-4350,FX 4-Core Black Edition Processors,12,4.0,4.0
32,4.0,95,4320,0,,https://www.amd.com/en/products/specifications/processors.html,4.1,95,,3.0,FX-4320,FX 4-Core Black Edition Processors,8,4.0,4.0
32,3.8,95,4300,0,,https://www.amd.com/en/products/specifications/processors.html,4.0,95,,3.0,FX-4300,FX 4-Core Black Edition Processors,8,4.0,4.0
32,4.2,125,4170,0,,https://www.amd.com/en/products/specifications/processors.html,4.3,125,,,FX-4170,FX 4-Core Black Edition Processors,12,4.0,4.0
32,3.8,125,4130,0,,https://www.amd.com/en/products/specifications/processors.html,3.9,125,,3.0,FX-4130,FX 4-Core Black Edition Processors,8,4.0,4.0
32,3.6,95,4100,0,,https://www.amd.com/en/products/specifications/processors.html,3.8,95,,3.0,FX-4100,FX 4-Core Black Edition Processors,12,4.0,4.0
28,3.0,25,7,900,Q216,https://www.amd.com/en/products/specifications/processors.html,3.7,45,2.0,4.0,7th Gen FX 9830P APU,FX-Series Processors for Laptops,2,4.0,
28,2.7,12,7,758,Q216,https://www.amd.com/en/products/specifications/processors.html,3.6,15,2.0,4.0,7th Gen FX 9800P APU,FX-Series Processors for Laptops,2,4.0,
28,2.1,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.4,15,2.0,3.0,6th Gen FX-8800P APU,FX-Series Processors for Laptops,2,4.0,4.0
28,2.7,35,7600,686,,https://www.amd.com/en/products/specifications/processors.html,3.6,35,2.0,3.0,FX-7600P with Radeon R7 Graphics,FX-Series Processors for Laptops,4,4.0,4.0
28,2.1,20,7500,553,,https://www.amd.com/en/products/specifications/processors.html,3.3,20,2.0,3.0,FX-7500 with Radeon R7 Graphics,FX-Series Processors for Laptops,4,4.0,4.0
28,2.1,0,8800,800,,https://www.amd.com/en/products/specifications/processors.html,3.4,0,2.0,3.0,FX-8800P with Radeon R7 Graphics,FX-Series Processors for AIOs,2,4.0,4.0
28,3.1,35,7,900,9/5/2016,https://www.amd.com/en/products/specifications/processors.html,3.8,35,2.0,4.0,7th Gen A12-9800E APU,A12-Series APU for Desktops,2,4.0,
28,3.8,65,7,1108,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,4.2,65,2.0,4.0,7th Gen A12-9800 APU,A12-Series APU for Desktops,2,4.0,
28,2.8,25,7,900,Q216,https://www.amd.com/en/products/specifications/processors.html,3.5,45,2.0,4.0,7th Gen A12-9730P APU,A12-Series APU for Laptops,2,4.0,
28,2.5,12,7,758,Q216,https://www.amd.com/en/products/specifications/processors.html,3.4,15,2.0,4.0,7th Gen A12-9700P APU,A12-Series APU for Laptops,2,4.0,
28,3.1,35,7,900,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,3.8,35,2.0,4.0,7th Gen  PRO A12-9800E APU,PRO A-Series A12 APU for Desktops,2,4.0,
28,3.8,65,7,1108,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,4.2,65,2.0,4.0,7th Gen  PRO A12-9800 APU,PRO A-Series A12 APU for Desktops,2,4.0,
28,2.9,35,6,900,,https://www.amd.com/en/products/specifications/processors.html,3.8,35,2.0,4.0,6th Gen  PRO A12-8870E APU,PRO A-Series A12 APU for Desktops,2,4.0,
28,3.7,65,6,1108,3Q 2016,https://www.amd.com/en/products/specifications/processors.html,4.2,65,2.0,4.0,6th Gen  PRO A12-8870 APU,PRO A-Series A12 APU for Desktops,2,4.0,
28,3.0,25,7,900,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.7,45,2.0,4.0,7th Gen  PRO A12-9830B APU,PRO A-Series A12 APU for Laptops,2,4.0,
28,2.7,12,7,758,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.6,15,2.0,4.0,7th Gen  PRO A12-9800B APU,PRO A-Series A12 APU for Laptops,2,4.0,
28,2.5,12,6,758,Q3 2016,https://www.amd.com/en/products/specifications/processors.html,3.4,15,,4.0,6th Gen  PRO A12-8830B APU,PRO A-Series A12 APU for Laptops,2,4.0,
28,2.1,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.4,15,2.0,3.0,6th Gen  PRO A12-8800B APU,PRO A-Series A12 APU for Laptops,2,4.0,4.0
28,3.0,35,7,847,9/5/2016,https://www.amd.com/en/products/specifications/processors.html,3.5,35,3.0,4.0,7th Gen A10-9700E APU,A10-Series APU for Desktops,2,4.0,
28,3.5,45,7,1029,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,4.0,7th Gen A10-9700 APU,A10-Series APU for Desktops,2,4.0,
28,4.1,95,10,866,,https://www.amd.com/en/products/specifications/processors.html,4.3,95,2.0,3.0,A10-7890K with Radeon R7 Graphics and Wraith cooler,A10-Series APU for Desktops,4,4.0,
28,3.9,95,10,866,,https://www.amd.com/en/products/specifications/processors.html,4.1,95,2.0,3.0,A10-7870K with Radeon R7 Series,A10-Series APU for Desktops,4,4.0,4.0
28,3.9,95,10,866,,https://www.amd.com/en/products/specifications/processors.html,4.1,95,2.0,3.0,A10-7870K with Radeon R7 Graphics and Near Silent Thermal Solution,A10-Series APU for Desktops,4,4.0,
28,3.6,45,10,757,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,A10-7860K with Radeon R7 Series,A10-Series APU for Desktops,4,4.0,4.0
28,3.6,45,10,757,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,A10-7860K with Radeon R7 Graphics and Near Silent Thermal Solution,A10-Series APU for Desktops,4,4.0,4.0
28,3.7,95,10,720,,https://www.amd.com/en/products/specifications/processors.html,4.0,95,2.0,3.0,A10-7850K with Radeon R7 Series,A10-Series APU for Desktops,4,4.0,4.0
28,3.5,45,10,720,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,A10-7800 with Radeon R7 Series,A10-Series APU for Desktops,4,4.0,4.0
28,3.4,45,10,720,,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,3.0,A10-7700K with Radeon R7 Series,A10-Series APU for Desktops,4,4.0,4.0
32,4.1,100,10,844,,https://www.amd.com/en/products/specifications/processors.html,4.4,100,2.0,3.0,A10-6800K with Radeon HD 8670D,A10-Series APU for Desktops,4,4.0,4.0
32,4.0,100,10,844,,https://www.amd.com/en/products/specifications/processors.html,4.3,100,2.0,3.0,A10-6790K with Radeon HD 8670D,A10-Series APU for Desktops,4,4.0,4.0
32,2.5,45,10,720,,https://www.amd.com/en/products/specifications/processors.html,3.5,45,2.0,3.0,A10-6700T with Radeon HD 8650D,A10-Series APU for Desktops,4,4.0,4.0
32,3.7,65,10,844,,https://www.amd.com/en/products/specifications/processors.html,4.3,65,2.0,3.0,A10-6700 with Radeon HD 8670D,A10-Series APU for Desktops,4,4.0,4.0
28,2.6,25,7,800,Q216,https://www.amd.com/en/products/specifications/processors.html,3.3,45,2.0,4.0,7th Gen A10-9630P APU,A10-Series APU for Laptops,2,4.0,
28,2.4,12,7,720,Q216,https://www.amd.com/en/products/specifications/processors.html,3.3,15,2.0,4.0,7th Gen A10-9600P APU,A10-Series APU for Laptops,2,4.0,
28,1.8,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.2,15,2.0,3.0,6th Gen A10-8700P APU,A10-Series APU for Laptops,2,4.0,4.0
28,2.5,35,10,654,,https://www.amd.com/en/products/specifications/processors.html,3.4,35,2.0,3.0,A10-7400P with Radeon R6 Graphics,A10-Series APU for Laptops,4,4.0,4.0
28,1.9,20,10,553,,https://www.amd.com/en/products/specifications/processors.html,3.2,20,2.0,,A10-7300 with Radeon R6 Graphics,A10-Series APU for Laptops,4,4.0,4.0
28,2.2,4,10,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,4,1.0,3.0,A10 Micro-6700T with Radeon R6 Graphics,A10-Series APU for Laptops,2,4.0,4.0
28,1.8,0,10,800,,https://www.amd.com/en/products/specifications/processors.html,3.2,0,2.0,3.0,A10-8700P with Radeon R6 Graphics,A10-Series APU for AIOs,2,4.0,4.0
28,3.0,35,7,847,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,3.5,35,2.0,4.0,7th Gen  PRO A10-9700E APU,PRO A-Series A10 APU for Desktops,2,4.0,
28,3.5,45,7,1029,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,4.0,7th Gen  PRO A10-9700 APU,PRO A-Series A10 APU for Desktops,2,4.0,
28,3.9,95,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.1,95,2.0,3.0,6th Gen  PRO A10-8850B APU,PRO A-Series A10 APU for Desktops,4,4.0,4.0
28,2.8,35,6,847,3Q 2016,https://www.amd.com/en/products/specifications/processors.html,3.5,35,2.0,4.0,6th Gen  PRO A10-8770E APU,PRO A-Series A10 APU for Desktops,2,4.0,
28,3.5,65,6,1029,3Q 2016,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,4.0,6th Gen  PRO A10-8770 APU,PRO A-Series A10 APU for Desktops,2,4.0,
28,3.6,45,6,757,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,6th Gen  PRO A10-8750B APU,PRO A-Series A10 APU for Desktops,4,4.0,4.0
28,3.7,95,10,720,,https://www.amd.com/en/products/specifications/processors.html,4.0,95,2.0,3.0,A10 PRO-7850B with Radeon R7 Graphics,PRO A-Series A10 APU for Desktops,4,4.0,4.0
28,3.5,35,10,720,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,A10 PRO-7800B with Radeon R7 Graphics,PRO A-Series A10 APU for Desktops,4,4.0,4.0
28,2.8,25,7,900,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.5,45,2.0,4.0,7th Gen  PRO A10-9730B APU,PRO A-Series A10 APU for Laptops,2,4.0,
28,2.5,12,7,758,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.4,15,2.0,4.0,7th Gen  PRO A10-9700B APU,PRO A-Series A10 APU for Laptops,2,4.0,
28,2.4,12,6,720,Q3 2016,https://www.amd.com/en/products/specifications/processors.html,3.3,15,,4.0,6th Gen  PRO A10-8730B APU,PRO A-Series A10 APU for Laptops,2,4.0,
28,1.8,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.2,15,2.0,3.0,6th Gen  PRO A10-8700B APU,PRO A-Series A10 APU for Laptops,2,4.0,4.0
28,2.1,19,10,553,,https://www.amd.com/en/products/specifications/processors.html,3.3,19,2.0,3.0,A10 PRO-7350B with Radeon R6 Graphics,PRO A-Series A10 APU for Laptops,4,4.0,4.0
32,4.1,45,10,844,,https://www.amd.com/en/products/specifications/processors.html,4.4,45,2.0,3.0,A10-6800B with Radeon HD 8670D,Business Class - Quad-Core A10-Series APU for Desktops,4,4.0,4.0
32,4.0,45,10,844,,https://www.amd.com/en/products/specifications/processors.html,4.3,45,2.0,3.0,A10-6790B with Radeon HD 8670D,Business Class - Quad-Core A10-Series APU for Desktops,4,4.0,4.0
28,3.1,10,7,900,2Q18,https://www.amd.com/en/products/specifications/processors.html,3.7,15,1.0,4.0,7th Gen A9-9425 APU,A9-Series APU for Laptops,1,2.0,
28,3.0,10,7,847,Q217,https://www.amd.com/en/products/specifications/processors.html,3.6,15,,4.0,7th Gen A9-9420 APU,A9-Series APU for Laptops,1,2.0,
28,2.9,10,7,800,Q216,https://www.amd.com/en/products/specifications/processors.html,3.5,10,1.0,4.0,7th Gen A9-9410 APU,A9-Series APU for Laptops,1,2.0,
28,3.1,45,7,900,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,3.4,65,2.0,4.0,7th Gen A8-9600 APU,A8-Series APU for Desktops,2,4.0,
28,3.6,95,8,757,,https://www.amd.com/en/products/specifications/processors.html,3.9,95,2.0,3.0,A8-7670K with Radeon R7 Graphics and Near Silent Thermal Solution,A8-Series APU for Desktops,4,4.0,4.0
28,3.3,95,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.8,95,2.0,3.0,A8-7650K with Radeon R7 Series,A8-Series APU for Desktops,4,4.0,4.0
28,3.3,95,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.8,95,2.0,3.0,A8-7650K with Radeon R7 Graphics and Near Silent Thermal Solution,A8-Series APU for Desktops,4,4.0,4.0
28,3.1,45,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,3.0,A8-7600 with Radeon R7 Series,A8-Series APU for Desktops,4,4.0,4.0
32,3.9,65,8,844,,https://www.amd.com/en/products/specifications/processors.html,4.2,65,2.0,3.0,A8-6600K with Radeon HD 8570D,A8-Series APU for Desktops,4,4.0,4.0
32,2.1,45,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.1,45,2.0,3.0,A8-6500T with Radeon HD 8550D,A8-Series APU for Desktops,4,4.0,4.0
32,3.5,65,8,800,,https://www.amd.com/en/products/specifications/processors.html,4.1,65,2.0,3.0,A8-6500 with Radeon HD 8570D,A8-Series APU for Desktops,4,4.0,4.0
28,1.6,15,6,720,,https://www.amd.com/en/products/specifications/processors.html,3.0,15,2.0,3.0,6th Gen A8-8600P APU,A8-Series APU for Laptops,2,4.0,4.0
28,2.2,15,8,847,,https://www.amd.com/en/products/specifications/processors.html,2.5,15,1.0,3.0,A8-7410 with Radeon R5 Graphics,A8-Series APU for Laptops,2,4.0,4.0
28,2.4,100,8,626,,https://www.amd.com/en/products/specifications/processors.html,3.3,100,2.0,3.0,A8-7200P with Radeon R5 Graphics,A8-Series APU for Laptops,4,4.0,4.0
28,1.8,20,8,514,,https://www.amd.com/en/products/specifications/processors.html,3.0,20,2.0,3.0,A8-7100 with Radeon R5 Graphics,A8-Series APU for Laptops,4,4.0,4.0
28,1.6,0,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.0,0,2.0,3.0,A8-8600P with Radeon R6 Graphics,A8-Series APU for AIOs,2,4.0,4.0
28,2.0,15,8,847,,https://www.amd.com/en/products/specifications/processors.html,2.4,15,1.0,3.0,A8-6410 with Radeon R5 Graphics,A8-Series APU for Laptops,2,4.0,4.0
28,3.1,45,7,900,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,3.4,65,2.0,4.0,7th Gen  PRO A8-9600 APU,PRO A-Series A8 APU for Desktops,2,4.0,
28,3.2,45,6,757,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,6th Gen  PRO A8-8650B APU,PRO A-Series A8 APU for Desktops,4,4.0,4.0
28,3.1,35,8,720,,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,3.0,A8 PRO-7600B with Radeon R7 Graphics,PRO A-Series A8 APU for Desktops,4,4.0,4.0
28,2.6,25,7,800,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.3,45,2.0,4.0,7th Gen  PRO A8-9630B,PRO A-Series A8 APU for Laptops,2,4.0,
28,2.4,12,7,720,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.3,15,2.0,4.0,7th Gen  PRO A8-9600B APU,PRO A-Series A8 APU for Laptops,2,4.0,
28,1.6,15,6,720,,https://www.amd.com/en/products/specifications/processors.html,3.0,15,2.0,3.0,6th Gen  PRO A8-8600B APU,PRO A-Series A8 APU for Laptops,2,4.0,4.0
28,1.9,100,8,533,,https://www.amd.com/en/products/specifications/processors.html,3.2,100,2.0,3.0,A8 PRO-7150B with Radeon R5 Graphics,PRO A-Series A8 APU for Laptops,4,4.0,4.0
32,3.5,65,8,800,,https://www.amd.com/en/products/specifications/processors.html,4.1,65,2.0,3.0,A8-6500B with Radeon HD 8570D,Business Class - Quad-Core A8-Series APU for Desktops,4,4.0,4.0
28,3.8,45,7,1029,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,4.0,7th Gen A6-9550 APU,A6-Series APU for Desktops,1,2.0,
28,3.0,35,7,800,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,3.4,35,2.0,4.0,7th Gen A6-9500E APU,A6-Series APU for Desktops,1,2.0,
28,3.5,45,7,1029,"Channel: 7/27/2017, OEM: 9/5/2016",https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,4.0,7th Gen A6-9500 APU,A6-Series APU for Desktops,1,2.0,
28,3.7,45,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,A6-7470K with Radeon R5 Series,A6-Series APU for Desktops,1,2.0,
28,3.5,45,6,758,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,A6-7400K with Radeon R5 Series,A6-Series APU for Desktops,1,2.0,2.0
32,4.0,65,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.2,65,2.0,3.0,A6-6420K with Radeon HD 8470D,A6-Series APU for Desktops,1,2.0,2.0
32,3.9,65,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.1,65,2.0,3.0,A6-6400K with Radeon HD 8470D,A6-Series APU for Desktops,1,2.0,2.0
28,2.4,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,2.4,15,1.0,3.0,A6-6310 with Radeon R4 Graphics,A6-Series APU for Laptops,2,4.0,4.0
28,2.0,25,6,600,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,3.0,A6-5200 with Radeon HD 8400,A6-Series APU for Desktops,2,4.0,4.0
28,2.6,10,7,686,2Q18,https://www.amd.com/en/products/specifications/processors.html,3.1,15,1.0,4.0,7th Gen A6-9225 APU,A6-Series APU for Laptops,1,2.0,
28,1.8,6,7,720,,https://www.amd.com/en/products/specifications/processors.html,2.7,6,1.0,0.0,7th Gen A6-9220C APU,A6-Series APU for Laptops,1,2.0,2.0
28,2.5,10,7,655,Q217,https://www.amd.com/en/products/specifications/processors.html,2.9,15,,4.0,7th Gen A6-9220 APU,A6-Series APU for Laptops,1,2.0,
28,2.4,15,7,600,Q216,https://www.amd.com/en/products/specifications/processors.html,2.8,15,1.0,4.0,7th Gen A6-9210 APU,A6-Series APU for Laptops,1,2.0,
28,2.2,17,6,533,,https://www.amd.com/en/products/specifications/processors.html,3.0,17,2.0,,A6-7000 with Radeon R4 Graphics,A6-Series APU for Laptops,1,2.0,2.0
32,2.9,35,6,533,,https://www.amd.com/en/products/specifications/processors.html,3.5,35,2.0,3.0,A6-5350M with Radeon HD 8450G,A6-Series APU for Laptops,2,2.0,2.0
28,2.0,25,6,0,,https://www.amd.com/en/products/specifications/processors.html,0.0,25,1.0,,A6-5200M with Radeon HD 8400,A6-Series APU for Laptops,2,4.0,4.0
28,1.6,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.0,15,2.0,,A6-8500P with Radeon R5 Graphics,A6-Series APU for Laptops,1,2.0,2.0
28,2.0,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,2.4,15,1.0,3.0,A6-7310 with Radeon R4 Graphics,A6-Series APU for Laptops,2,4.0,4.0
28,3.0,35,7,800,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,3.4,35,2.0,4.0,7th Gen  PRO A6-9500E APU,PRO A-Series A6 APU for Desktops,1,2.0,
28,3.5,45,7,1029,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,4.0,7th Gen  PRO A6-9500 APU,PRO A-Series A6 APU for Desktops,1,2.0,
28,3.0,35,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.4,35,2.0,4.0,6th Gen  PRO A6-8570E APU,PRO A-Series A6 APU for Desktops,1,2.0,
28,3.5,65,6,1029,,https://www.amd.com/en/products/specifications/processors.html,3.8,65,2.0,4.0,6th Gen  PRO A6-8570 APU,PRO A-Series A6 APU for Desktops,1,2.0,
28,3.7,45,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.0,65,2.0,3.0,6th Gen  PRO A6-8550B APU,PRO A-Series A6 APU for Desktops,1,2.0,2.0
28,3.5,35,6,756,,https://www.amd.com/en/products/specifications/processors.html,3.9,65,2.0,3.0,A6 PRO-7400B with Radeon R5 Graphics,PRO A-Series A6 APU for Desktops,1,2.0,2.0
28,2.3,12,7,800,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,3.2,15,2.0,4.0,7th Gen  PRO A6-9500B APU,PRO A-Series A6 APU for Laptops,1,2.0,
28,3.1,10,7,0,Q1 2020,https://www.amd.com/en/products/specifications/processors.html,3.7,15,1.0,4.0,7th Gen  PRO A6-8350B APU,PRO A-Series A6 APU for Laptops,1,2.0,
28,3.0,15,7,0,Q1 2018,https://www.amd.com/en/products/specifications/processors.html,3.6,15,1.0,4.0,7th Gen  PRO A6-7350B APU,PRO A-Series A6 APU for Laptops,1,2.0,
28,2.3,12,6,800,Q3 2016,https://www.amd.com/en/products/specifications/processors.html,3.2,15,,4.0,6th Gen  PRO A6-8530B APU,PRO A-Series A6 APU for Laptops,1,2.0,
28,1.6,15,6,800,,https://www.amd.com/en/products/specifications/processors.html,3.0,15,2.0,3.0,6th Gen  PRO A6-8500B APU,PRO A-Series A6 APU for Laptops,1,2.0,4.0
28,2.2,100,6,533,,https://www.amd.com/en/products/specifications/processors.html,3.0,100,2.0,3.0,A6 PRO-7050B with Radeon R4 Graphics,PRO A-Series A6 APU for Laptops,1,2.0,2.0
32,4.0,65,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.2,65,2.0,3.0,A6-6420B with Radeon HD 8470D,Business Class - Dual-Core A6-Series APU for Desktops,1,2.0,2.0
32,3.9,65,6,800,,https://www.amd.com/en/products/specifications/processors.html,4.1,65,2.0,3.0,A6-6400B with Radeon HD 8470D,Business Class - Dual-Core A6-Series APU for Desktops,1,2.0,2.0
