UPE | Compare Intel® Products
05/06/2024 10:54:12 AM
,Intel® Core™ i5-1240U Processor (12M Cache- up to 4.40 GHz)

Essentials
Product Collection,12th Generation Intel® Core™ i5 Processors
Code Name,Products formerly Alder Lake
Vertical Segment,Mobile
Processor Number,i5-1240U
Lithography,Intel 7

CPU Specifications
Total Cores,10
# of Performance-cores,2
# of Efficient-cores,8
Total Threads,12
Max Turbo Frequency,4.40 GHz
Performance-core Max Turbo Frequency,4.40 GHz
Efficient-core Max Turbo Frequency,3.30 GHz
Cache,12 MB Intel® Smart Cache
Processor Base Power,9 W
Maximum Turbo Power,29 W

Supplemental Information
Marketing Status,Launched
Launch Date,Q1'22
Embedded Options Available,No

Memory Specifications
Max Memory Size (dependent on memory type),64 GB
Memory Types,Up to LPDDR5 5200 MT/s Up to LPDDR4x 4267 MT/s
Max # of Memory Channels,2
ECC Memory Supported   ‡,No

GPU Specifications
GPU Name‡,Intel® Iris® Xe Graphics eligible
Graphics Max Dynamic Frequency,900 MHz
Graphics Output,eDP 1.4b |  DP 1.4a |  HDMI 2.1
Execution Units,80
Max Resolution (HDMI)‡,4096 x 2304 @ 60Hz
Max Resolution (DP)‡,7680 x 4320 @ 60Hz
Max Resolution (eDP - Integrated Flat Panel)‡,4096 x 2304 @ 120Hz
DirectX* Support,12.1
OpenGL* Support,4.6
OpenCL* Support,3.0
Multi-Format Codec Engines,2
Intel® Quick Sync Video,Yes
# of Displays Supported ‡,4
Device ID,0x46AA

Expansion Options
Intel® Thunderbolt™ 4,Yes
Microprocessor PCIe Revision,Gen 4
Chipset / PCH PCIe Revision,Gen 3
Max # of PCI Express Lanes,14

Package Specifications
Sockets Supported,FCBGA1781
Max CPU Configuration,1
TJUNCTION,100°C
Package Size,28.5 x 19
Max Operating Temperature,100 °C

Advanced Technologies
Intel® Gaussian & Neural Accelerator,3.0
Intel® Thread Director,Yes
Intel® Image Processing Unit,6.0
Intel® Smart Sound Technology,Yes
Intel® Wake on Voice,Yes
Intel® High Definition Audio,Yes
MIPI SoundWire*,1.2
Intel® Deep Learning Boost (Intel® DL Boost) on CPU,Yes
Intel® Adaptix™ Technology,Yes
Intel® Speed Shift Technology,Yes
Intel® Hyper-Threading Technology ‡,Yes
Instruction Set,64-bit
Instruction Set Extensions,Intel® SSE4.1 |  Intel® SSE4.2 |  Intel® AVX2
Thermal Monitoring Technologies,Yes
Intel® Flex Memory Access,No
Intel® Volume Management Device (VMD),Yes

Security & Reliability
Intel vPro® Eligibility ‡,Intel vPro® Enterprise
Intel® Threat Detection Technology (TDT),Yes
Intel® Active Management Technology (AMT) ‡,Yes
Intel® Standard Manageability (ISM) ‡,Yes
Intel® Remote Platform Erase (RPE) ‡,Yes
Intel® One-Click Recovery ‡,Yes
Intel® Hardware Shield Eligibility ‡,Yes
Intel® QuickAssist Software Acceleration,Yes
Intel® Control-Flow Enforcement Technology,Yes
Intel® Total Memory Encryption - Multi Key,Yes
Intel® Total Memory Encryption,Yes
Intel® AES New Instructions,Yes
Secure Key,Yes
Intel® OS Guard,Yes
Intel® Trusted Execution Technology ‡,Yes
Execute Disable Bit ‡,Yes
Intel® Boot Guard,Yes
Mode-based Execute Control (MBEC),Yes
Intel® Stable IT Platform Program (SIPP),Yes
Intel® Virtualization Technology with Redirect Protection (VT-rp) ‡,Yes
Intel® Virtualization Technology (VT-x) ‡,Yes
Intel® Virtualization Technology for Directed I/O (VT-d) ‡,Yes
Intel® VT-x with Extended Page Tables (EPT) ‡,Yes
Link,https://www.intel.com/content/www/us/en/products/sku/226452/intel-core-i51240u-processor-12m-cache-up-to-4-40-ghz/specifications.html
